,ID,CommentsTokenizedStemmed
635,2548,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
636,2647,"['want', 'inform', 'on', 'our', 'internet', 'servic', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
637,2217,"['want', 'to', 'chang', 'rate', 'plan', 'to', 'get', 'famili', 'all', 'on', 'same', 'bill', '.', 'i', 'transfer', 'him', 'to', 'custom', 'care', '.']"
638,1108,"['realli', 'want', 'the', 'new', 'phone', 'from', 'xvyx', 'which', 'has', 'the', 'pda', 'built', 'in', '.']"
639,3714,"['want', 'inform', 'on', 'our', 'internet', 'servic', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
640,3013,"['want', 'to', 'chang', 'rate', 'plan', 'to', 'get', 'famili', 'all', 'on', 'same', 'bill', '.', 'i', 'transfer', 'him', 'to', 'custom', 'care', '.']"
641,3570,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
642,1613,"['said', 'his', 'batteri', 'never', 'has', 'work', 'well', '.', 'want', 'a', 'new', 'phone', 'asap', '.']"
643,117,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
644,1863,"['ask', 'how', 'to', 'disabl', 'call', 'wait', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
645,3295,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
646,3577,"['ask', 'how', 'to', 'disabl', 'call', 'wait', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
647,2455,"['want', 'to', 'know', 'how', 'to', 'do', 'text', 'messag', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
648,1041,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
649,654,"['hope', 'to', 'get', 'an', 'additon', 'line', 'work', 'by', 'the', 'end', 'of', 'the', 'week', 'for', 'his', 'wife', '.']"
650,713,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
651,1425,"['want', 'to', 'know', 'how', 'to', 'do', 'text', 'messag', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
652,1891,"['he', 'is', 'realli', 'unhappi', 'with', 'his', 'bill', '.', 'he', 'say', 'that', 'there', 'are', 'numer', 'call', 'he', 'has', 'never', 'made', ',', 'but', 'that', 'show', 'up', 'on', 'his', 'phone', '.', 'he', 'say', 'that', 'he', 'simpli', 'doe', 'not', 'trust', 'our', 'system', '.']"
653,3338,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
654,1574,"['said', 'his', 'batteri', 'never', 'has', 'work', 'well', '.', 'want', 'a', 'new', 'phone', 'asap', '.']"
655,2945,"['ask', 'about', 'coverag', 'in', 'los', 'angel', 'and', 'new', 'york', '.', 'is', 'afraid', 'that', 'he', 'will', 'be', 'out', 'of', 'network', 'when', 'travel', '.']"
656,595,"['said', 'his', 'batteri', 'never', 'has', 'work', 'well', '.', 'want', 'a', 'new', 'phone', 'asap', '.']"
657,360,"['he', 'hate', 'the', 'phone', '.', 'claim', 'that', 'the', 'recept', 'is', 'horribl', 'in', 'mani', 'part', 'of', 'the', 'metropolitian', 'area', '.']"
658,547,"['said', 'his', 'batteri', 'never', 'has', 'work', 'well', '.', 'want', 'a', 'new', 'phone', 'asap', '.']"
659,2033,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
660,670,"['doe', 'not', 'understand', 'whi', 'he', 'get', 'charg', 'for', 'roam', '.', 'i', 'refer', 'him', 'to', 'the', 'web', 'site', '.']"
661,1231,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
662,201,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
663,1319,"['he', 'doe', 'not', 'know', 'if', 'the', 'problem', 'are', 'relat', 'to', 'the', 'phone', 'or', 'if', 'it', 'is', 'just', 'the', 'batteri', '.']"
664,1524,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
665,79,"['said', 'his', 'batteri', 'never', 'has', 'work', 'well', '.', 'want', 'a', 'new', 'phone', 'asap', '.']"
666,1997,"['want', 'to', 'chang', 'address', '.']"
667,60,"['i', 'expect', 'signific', 'better', 'technic', 'support', '.']"
668,717,"['realli', 'want', 'the', 'new', 'phone', 'from', 'xvyx', 'which', 'has', 'the', 'pda', 'built', 'in', '.']"
669,769,"['i', 'had', 'a', 'terribl', 'time', 'with', 'the', 'handset', '.', 'it', 'realli', 'did', 'not', 'work', 'well', '.']"
670,2487,"['ask', 'about', 'how', 'to', 'chang', 'his', 'ring', 'tone', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
671,2062,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
672,1328,"['he', 'realli', 'think', 'the', 'recept', 'is', 'inadequ', 'everywher', 'but', 'on', 'the', 'highway', '.', 'want', 'to', 'know', 'when', 'this', 'will', 'be', 'fix', '?']"
673,22,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
674,1318,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
675,2560,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
676,2146,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
677,2680,"['lost', 'the', 'direct', 'to', 'phone', 'and', 'want', 'anoth', 'manual', '.', 'i', 'refer', 'him', 'to', 'web', 'site', '.']"
678,1982,"['want', 'to', 'chang', 'rate', 'plan', 'to', 'get', 'famili', 'all', 'on', 'same', 'bill', '.', 'i', 'transfer', 'him', 'to', 'custom', 'care', '.']"
679,1858,"['transfer', 'to', 'manag', 'asap']"
680,209,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
681,1774,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
682,53,"['he', 'ask', 'for', 'a', 'new', 'phone', 'number', '.', 'i', 'refer', 'him', 'to', 'custom', 'care', '.']"
683,500,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
684,2145,"['the', 'signal', 'on', 'my', 'handset', 'was', 'alway', 'weak', '.', 'even', 'when', 'i', 'replac', 'the', 'batteri', '.']"
685,92,"['he', 'expect', 'signific', 'better', 'technic', 'support', '.']"
686,1500,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
687,1790,"['hochi', 'momma']"
688,289,"['want', 'to', 'know', 'his', 'usag', 'and', 'whether', 'he', 'was', 'roam', '.', 'also', 'want', 'to', 'know', 'the', 'rate', 'when', 'he', 'is', 'roam', '.', 'think', 'about', 'chang', 'rate', 'plan', 'as', 'well', '.']"
689,1072,"['ask', 'how', 'to', 'disabl', 'call', 'wait', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
690,3503,"['want', 'to', 'chang', 'rate', 'plan', 'to', 'get', 'famili', 'all', 'on', 'same', 'bill', '.', 'i', 'transfer', 'him', 'to', 'custom', 'care', '.']"
691,1553,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
692,2803,"['need', 'help', 'with', 'basic', 'phone', 'usag', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'ask', 'for', 'some', 'help', '.']"
693,1650,"['want', 'to', 'add', 'addit', 'line', 'for', 'famili', '.', 'need', 'more', 'info', 'on', 'rate', '.']"
694,1313,"['want', 'to', 'know', 'his', 'usag', 'and', 'whether', 'he', 'was', 'roam', '.', 'also', 'want', 'to', 'know', 'the', 'rate', 'when', 'he', 'is', 'roam', '.', 'think', 'about', 'chang', 'rate', 'plan', 'as', 'well', '.']"
695,639,"['lost', 'his', 'charger', 'and', 'want', 'to', 'know', 'where', 'he', 'can', 'anoth', 'asap', '.', 'i', 'suggest', 'local', 'store', '.']"
696,1280,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
697,2863,"['said', 'his', 'batteri', 'never', 'has', 'work', 'well', '.', 'want', 'a', 'new', 'phone', 'asap', '.']"
698,3433,"['ask', 'about', 'coverag', 'in', 'los', 'angel', 'and', 'new', 'york', '.', 'is', 'afraid', 'that', 'he', 'will', 'be', 'out', 'of', 'network', 'when', 'travel', '.']"
699,715,"['he', 'did', 'not', 'realiz', 'that', 'chang', 'his', 'rate', 'plan', 'effect', 'the', 'date', 'on', 'his', 'contract', '.', 'when', 'he', 'found', 'that', 'out', 'he', 'could', 'not', 'wait', 'till', 'his', 'contract', 'end', '.']"
700,850,"['handset', 'suck']"
701,3525,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
702,1410,"['want', 'to', 'chang', 'address', '.']"
703,2728,"['want', 'a', 'new', 'facepl', '.']"
704,1289,"['he', 'doe', 'not', 'know', 'if', 'the', 'problem', 'are', 'relat', 'to', 'the', 'phone', 'or', 'if', 'it', 'is', 'just', 'the', 'batteri', '.', 'he', 'was', 'will', 'to', 'test', 'a', 'new', 'batteri', '.', 'i', 'ask', 'him', 'to', 'tri', 'that', 'first', '.', 'if', 'he', 'is', 'still', 'have', 'problem', 'he', 'will', 'call', 'us', 'back', '.']"
705,2663,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
706,1906,"['he', 'hate', 'the', 'phone', '.', 'claim', 'that', 'the', 'recept', 'is', 'horribl', 'in', 'mani', 'part', 'of', 'the', 'metropolitian', 'area', '.']"
707,3593,"['want', 'to', 'chang', 'address', '.']"
708,3690,"['hope', 'to', 'get', 'an', 'additon', 'line', 'work', 'by', 'the', 'end', 'of', 'the', 'week', 'for', 'his', 'wife', '.']"
709,2424,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
710,987,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
711,1006,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
712,3633,"['want', 'to', 'get', 'an', 'addit', 'line', 'work', 'by', 'the', 'end', 'of', 'the', 'week', '.', 'forward', 'him', 'on', 'to', 'custom', 'care', '.']"
713,3216,"['want', 'to', 'know', 'how', 'to', 'do', 'text', 'messag', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
714,1301,"['said', 'his', 'batteri', 'never', 'has', 'work', 'well', '.', 'want', 'a', 'new', 'phone', 'asap', '.']"
715,3210,"['want', 'to', 'know', 'how', 'to', 'do', 'text', 'messag', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
716,2743,"['want', 'to', 'know', 'how', 'to', 'do', 'text', 'messag', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
717,822,"['he', 'doe', 'not', 'know', 'if', 'the', 'problem', 'are', 'relat', 'to', 'the', 'phone', 'or', 'if', 'it', 'is', 'just', 'the', 'batteri', '.']"
718,1339,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
719,90,"['he', 'expect', 'signific', 'better', 'technic', 'support', '.']"
720,2867,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
721,745,"['the', 'signal', 'on', 'my', 'handset', 'was', 'alway', 'weak', '.', 'even', 'when', 'i', 'replac', 'the', 'batteri', '.']"
722,2544,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
723,2854,"['said', 'his', 'batteri', 'never', 'has', 'work', 'well', '.', 'want', 'a', 'new', 'phone', 'asap', '.']"
724,692,"['want', 'to', 'get', 'an', 'addit', 'line', 'work', 'by', 'the', 'end', 'of', 'the', 'week', '.', 'forward', 'him', 'on', 'to', 'custom', 'care', '.']"
725,61,"['transfer', 'to', 'manag', 'asap']"
726,2211,"['want', 'a', 'new', 'facepl', '.']"
727,3406,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
728,3692,"['want', 'more', 'inform', 'on', 'the', 'famili', 'plan', '.', 'also', 'ask', 'about', 'how', 'he', 'could', 'use', 'call', 'screen', '.']"
729,1226,"['deo', 'not', 'believ', 'how', 'poor', 'our', 'servic', 'is', 'in', 'evrey', 'way', '.', 'he', 'doe', 'not', 'get', 'good', 'recept', ',', 'think', 'his', 'phone', 'suck', ',', 'and', 'think', 'our', 'servic', 'is', 'abysm', '.']"
730,3094,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
731,990,"['realli', 'is', 'unhappi', 'with', 'the', 'websit', '.', 'claim', 'the', 'self', 'servic', 'stuff', 'doe', 'not', 'work', '.']"
732,3497,"['want', 'to', 'know', 'how', 'to', 'do', 'text', 'messag', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
733,2827,"['ask', 'about', 'how', 'to', 'chang', 'his', 'ring', 'tone', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
734,1291,"['say', 'that', 'his', 'web', 'recept', 'realli', 'is', 'just', 'to', 'slow', '.', 'want', 'to', 'know', 'when', 'he', 'can', 'expect', 'this', 'to', 'work', 'at', 'a', 'decent', 'rate', 'of', 'speed', '?', 'he', 'also', 'want', 'to', 'know', 'whi', 'it', 'work', 'so', 'much', 'better', 'at', 'the', 'store', '?']"
735,1283,"['he', 'hate', 'his', 'phone', '.', 'he', 'can', 'not', 'understand', 'whi', 'we', 'gave', 'him', 'such', 'a', 'horribl', 'piec', 'of', 'rubbish', '.', 'i', 'tri', 'to', 'explain', 'that', 'he', 'could', 'bring', 'it', 'in', 'for', 'servic', ',', 'but', 'he', 'just', 'want', 'a', 'new', 'phone', '.', 'he', 'doe', 'not', 'want', 'to', 'wast', 'ani', 'more', 'time', 'with', 'the', '3399', '.', 'i', 'ask', 'custom', 'car']"
736,75,"['he', 'ask', 'for', 'a', 'new', 'phone', 'number', '.', 'i', 'refer', 'him', 'to', 'custom', 'care', '.']"
737,2798,"['want', 'to', 'get', 'an', 'addit', 'line', 'work', 'by', 'the', 'end', 'of', 'the', 'week', '.', 'forward', 'him', 'on', 'to', 'custom', 'care', '.']"
738,3790,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
739,1565,"['ask', 'how', 'to', 'disabl', 'call', 'wait', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
740,2443,"['call', 'to', 'chang', 'his', 'address', 'and', 'see', 'if', 'he', 'could', 'get', 'a', 'new', 'number', 'sinc', 'he', 'is', 'move', 'to', 'a', 'differ', 'citi', '.']"
741,2508,"['want', 'to', 'chang', 'rate', 'plan', 'to', 'get', 'famili', 'all', 'on', 'same', 'bill', '.', 'i', 'transfer', 'him', 'to', 'custom', 'care', '.']"
742,2034,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
743,1911,"['want', 'more', 'inform', 'on', 'the', 'famili', 'plan', '.', 'also', 'ask', 'about', 'how', 'he', 'could', 'use', 'call', 'screen', '.']"
744,3166,"['the', 'signal', 'on', 'my', 'handset', 'was', 'alway', 'weak', '.', 'even', 'when', 'i', 'replac', 'the', 'batteri', '.']"
745,1469,"['want', 'to', 'chang', 'rate', 'plan', 'to', 'get', 'famili', 'all', 'on', 'same', 'bill', '.', 'i', 'transfer', 'him', 'to', 'custom', 'care', '.']"
746,1022,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
747,730,"['i', 'need', 'a', 'handset', 'which', 'also', 'function', 'as', 'a', 'pda', '.', 'you', 'did', 'not', 'offer', 'such', 'a', 'model', '.']"
748,1334,"['he', 'doe', 'not', 'know', 'if', 'the', 'problem', 'are', 'relat', 'to', 'the', 'phone', 'or', 'if', 'it', 'is', 'just', 'the', 'batteri', '.']"
749,318,"['he', 'claim', 'that', 'the', 'charger', 'never', 'realli', 'work', 'veri', 'well', '.', 'as', 'a', 'result', 'the', 'phone', 'was', 'alway', 'die', 'on', 'him', '.', 'he', 'could', 'not', 'wait', 'to', 'get', 'out', 'of', 'his', 'current', 'contract', '.']"
750,2623,"['said', 'his', 'batteri', 'never', 'has', 'work', 'well', '.', 'want', 'a', 'new', 'phone', 'asap', '.']"
751,3085,"['ask', 'how', 'to', 'disabl', 'call', 'wait', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
752,2717,"['want', 'inform', 'on', 'our', 'internet', 'servic', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
753,2704,"['want', 'a', 'new', 'facepl', '.']"
754,3388,"['want', 'to', 'get', 'an', 'addit', 'line', 'work', 'by', 'the', 'end', 'of', 'the', 'week', '.', 'forward', 'him', 'on', 'to', 'custom', 'care', '.']"
755,1756,"['the', 'handset', 'realli', 'suck', '.', 'i', 'could', 'not', 'hear', 'anyth', 'near', 'my', 'hous', '.']"
756,1873,"['he', 'found', 'a', 'phone', 'and', 'want', 'to', 'know', 'what', 'to', 'do', 'with', 'it', '.', 'he', 'said', 'it', 'was', 'one', 'of', 'our', ',', 'but', 'that', 'the', 'batteri', 'was', 'dead', '.', 'ask', 'who', 'he', 'should', 'send', 'it', 'too', '.']"
757,792,"['the', 'custom', 'was', 'veri', 'unhappi', 'with', 'the', 'wait', 'time', 'for', 'support', '.', 'then', 'he', 'said', 'that', 'his', 'recption', 'was', 'just', 'too', 'unreli', 'to', 'be', 'of', 'ani', 'valu', '.']"
758,616,"['cant', 'get', 'his', 'call', 'forward', 'to', 'work', '.', 'i', 'should', 'him', 'how', 'and', 'how', 'to', 'get', 'a', 'coupl', 'of', 'other', 'featur', 'to', 'work', '.', 'i', 'also', 'point', 'him', 'to', 'the', 'web', 'site', '.']"
759,651,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
760,3453,"['want', 'a', 'new', 'facepl', '.']"
761,1488,"['want', 'to', 'chang', 'address', '.']"
762,2457,"['want', 'a', 'new', 'facepl', '.']"
763,3439,"['call', 'to', 'chang', 'his', 'address', 'and', 'see', 'if', 'he', 'could', 'get', 'a', 'new', 'number', 'sinc', 'he', 'is', 'move', 'to', 'a', 'differ', 'citi', '.']"
764,3628,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
765,3803,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
766,1003,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
767,1335,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
768,2154,"['the', 'cleariti', 'of', 'the', 'call', 'was', 'bad', '.', 'way', 'too', 'much', 'static', 'on', 'the', 'handset', '.']"
769,1816,"['the', 'custom', 'was', 'veri', 'unhappi', 'with', 'the', 'wait', 'time', 'for', 'support', '.', 'then', 'he', 'said', 'that', 'his', 'recption', 'was', 'just', 'too', 'unreli', 'to', 'be', 'of', 'ani', 'valu', '.']"
770,2927,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
771,494,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
772,732,"['the', 'handset', 'realli', 'suck', '.', 'i', 'could', 'not', 'hear', 'anyth', 'near', 'my', 'hous', '.']"
773,3623,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
774,1011,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
775,3212,"['want', 'a', 'new', 'facepl', '.']"
